ensid_gene	gene	fc	log2fc	pvalue	fdr	gsea_ranking_score
ENSMUSG00000000248.16|Clec2g	Clec2g	9.78371140719396	3.29038184892349	6.72323045821549e-08	9.72864804715288e-07	7.17242200178768
ENSMUSG00000000266.11|Mid2	Mid2	2.15222171267156	1.10582670582005	1.61164591951178e-09	4.73737174995503e-08	8.79273036705527
ENSMUSG00000000275.16|Trim25	Trim25	1.07019669476132	0.0978759783811851	0.0901523368996117	0.145642731251163	1.04502301115509
ENSMUSG00000000276.11|Dgke	Dgke	1.11853086395649	0.161605065661795	0.0792761747884824	0.131192962822141	1.10085731347148
ENSMUSG00000000278.10|Scpep1	Scpep1	-1.65858943471307	-0.729956807445961	4.26008056339914e-10	1.62826985965489e-08	-9.37058218777314
ENSMUSG00000000282.12|Mnt	Mnt	1.18267092748766	0.242048706539786	0.0013339428926086	0.00398450474415556	2.87486276259026
ENSMUSG00000000290.13|Itgb2	Itgb2	-4.2517961011476	-2.08807241274001	2.28509588030558e-09	6.25419770162968e-08	-8.64109557265582
ENSMUSG00000000295.13|Hddc2	Hddc2	-1.10388201115494	-0.142585977352996	0.130671589497668	0.198023874501726	-0.883818826081348
ENSMUSG00000000296.8|Tpd52l1	Tpd52l1	-1.31148890300256	-0.391205600472968	5.07393323376099e-06	3.47540567892406e-05	-5.29465525181668
ENSMUSG00000000301.16|Pemt	Pemt	1.25992395140676	0.333336655757383	0.11462936468215	0.177803001772715	0.940704114604064
ENSMUSG00000000303.12|Cdh1	Cdh1	1.0451712505261	0.0637393461752147	0.233430248536348	0.318944299980357	0.631842867565562
ENSMUSG00000000308.14|Ckmt1	Ckmt1	2.1935361570231	1.13325848713125	0.000606923917772143	0.00203967509920349	3.2168657474135
ENSMUSG00000000317.11|Bcl6b	Bcl6b	-1.57460602608547	-0.654990904604288	0.00144570666642832	0.00426394024676609	-2.83991981636008
ENSMUSG00000000325.16|Arvcf	Arvcf	-2.63206525135628	-1.39619525527423	1.08410553251199e-07	1.4517490838848e-06	-6.96492843923972
ENSMUSG00000000326.13|Comt	Comt	-1.09895771383873	-0.136135874723126	0.0443526558471302	0.0804459488317483	-1.35308036940116
ENSMUSG00000000339.14|Rtca	Rtca	1.12939631541238	0.175551829733631	0.0370137395899841	0.0688298051098853	1.43163703483871
ENSMUSG00000000340.10|Dbt	Dbt	-1.07329706190941	-0.102049433437732	0.158166249550353	0.231191830929326	-0.800886183277018
ENSMUSG00000000346.9|Dazap2	Dazap2	1.19270599143453	0.254238454621955	0.000412458743075182	0.00145946939857372	3.38461948602528
ENSMUSG00000000355.13|Mcts1	Mcts1	1.22756735102936	0.295802180817327	0.00500463299422179	0.0124474935599028	2.3006277652233
ENSMUSG00000000374.8|Trappc10	Trappc10	1.04759724228793	0.0670841670321849	0.313032180997608	0.405879922151977	0.504411012896804
ENSMUSG00000000378.15|Ccm2	Ccm2	-1.14438813880356	-0.194576449804529	0.0172210895236268	0.0359827096447618	-1.76393937558094
ENSMUSG00000000384.15|Tbrg4	Tbrg4	-1.0301293601929	-0.0428255175932302	0.550488609666446	0.635626710650617	-0.25925166272345
ENSMUSG00000000385.8|Tmprss2	Tmprss2	1.58909138074147	0.668202089288012	4.14187257072693e-09	1.01117224212719e-07	8.38280326678526
ENSMUSG00000000386.15|Mx1	Mx1	-1.90874245319444	-0.932622452890897	0.00737616045478393	0.0173331176845702	-2.13216964457518
ENSMUSG00000000399.10|Ndufa9	Ndufa9	1.02983831443166	0.042417850730895	0.471451057224287	0.56182481692032	0.326563386024609
ENSMUSG00000000409.14|Lck	Lck	-2.03949315864562	-1.02821066770676	8.43816799149993e-05	0.000379370309905912	-4.07375183270441
ENSMUSG00000000420.15|Galnt1	Galnt1	-1.18908044670437	-0.249846323271435	0.000344403283924384	0.00125072771530434	-3.46293271615149
ENSMUSG00000000439.9|Mkrn2	Mkrn2	-1.28664681728294	-0.363616090169844	0.000264763845477425	0.00100377501856826	-3.57714131976733
ENSMUSG00000000440.12|Pparg	Pparg	-1.18870402071855	-0.249389538466096	0.00199289435377514	0.00560902640145816	-2.70051572327071
ENSMUSG00000000441.17|Raf1	Raf1	1.03571645982483	0.0506291014874156	0.432156166618048	0.524638146528624	0.364359285489123
ENSMUSG00000000489.7|Pdgfb	Pdgfb	1.67068645458784	0.740441001588268	3.74337282112235e-08	6.02894566153735e-07	7.42673691718347
ENSMUSG00000000531.5|Grasp	Grasp	1.02233605914939	0.0318695124922455	0.721743177499511	0.784484190692936	0.141617312730677
ENSMUSG00000000532.11|Acvr1b	Acvr1b	1.48533307768027	0.570786483642533	2.25961001397947e-07	2.70781419408326e-06	6.64596650925595
ENSMUSG00000000538.18|Tom1l2	Tom1l2	1.20920546699355	0.274059406726831	0.000330626816234114	0.00120873328522845	3.48066192490191
ENSMUSG00000000544.14|Gpa33	Gpa33	-1.72637921752592	-0.787749402611895	3.48891170072978e-05	0.000177975223332947	-4.45731002177318
ENSMUSG00000000552.10|Zfp385a	Zfp385a	1.58313825066637	0.662787247162831	3.97525275441352e-06	2.82775711396426e-05	5.40063525282957
ENSMUSG00000000555.8|Itga5	Itga5	1.29892881405805	0.377322368107166	0.000113246864779037	0.000488537807585777	3.94597381252053
ENSMUSG00000000561.14|Wdr77	Wdr77	1.14462145946732	0.19487056003103	0.0029915487179728	0.00795198777222697	2.52410392019132
ENSMUSG00000000563.17|Atp5f1	Atp5f1	-1.03198124647064	-0.04541675383323	0.400048559483833	0.494217547571905	-0.397887289082336
ENSMUSG00000000567.5|Sox9	Sox9	1.69253979287025	0.759189753033186	1.49566900425834e-09	4.46656506738652e-08	8.82516450642414
ENSMUSG00000000568.15|Hnrnpd	Hnrnpd	-1.28637883866907	-0.363315579043736	3.19473940875001e-05	0.000165033744234597	-4.49556456096645
ENSMUSG00000000579.14|Dynlt1c	Dynlt1c	1.19466063385467	0.256600851353552	0.134178708233558	0.202286438010803	0.872316393483686
ENSMUSG00000000581.8|C1d	C1d	-1.10354070744752	-0.142139848783332	0.153353166804248	0.225489010408669	-0.814307251234091
ENSMUSG00000000594.7|Gm2a	Gm2a	-1.49904793698097	-0.58404651893549	1.21959940642332e-05	7.26770373554987e-05	-4.91378279567689
ENSMUSG00000000600.15|Krit1	Krit1	-1.05327535044306	-0.0748826393925652	0.266729896467425	0.355224394828113	-0.573928303608383
ENSMUSG00000000605.9|Clcn4	Clcn4	-1.1067725891496	-0.14635881903915	0.148412583427958	0.219485457668587	-0.828529275056703
ENSMUSG00000000627.15|Sema4f	Sema4f	-3.91204970190909	-1.96792469959543	1.62840215899388e-08	3.03674997217778e-07	-7.78823833048908
ENSMUSG00000000628.10|Hk2	Hk2	1.40601677813391	0.491613810332332	9.05007155822034e-08	1.24325616692299e-06	7.04334798684813
ENSMUSG00000000631.20|Myo18a	Myo18a	1.18629779380521	0.246466212006571	0.00106491838903704	0.00328264285922304	2.97268367349186
ENSMUSG00000000690.5|Hoxb6	Hoxb6	1.17693729048646	0.235037452819525	0.401932534944784	0.49607753089118	0.395846837860968
ENSMUSG00000000693.10|Loxl3	Loxl3	-2.06783201781563	-1.04811899179031	3.89408533386184e-05	0.000195974889546751	-4.40959453570781
ENSMUSG00000000708.14|Kat2b	Kat2b	1.10907055594873	0.149351148619056	0.0319646074400301	0.0607503629369085	1.49533062480358
ENSMUSG00000000711.3|Rab5b	Rab5b	-1.06370277464345	-0.0890950818053877	0.16825052796246	0.243086226756431	-0.77404356430563
ENSMUSG00000000732.9|Icosl	Icosl	4.64293409113784	2.21503680124412	1.39440249532151e-11	1.11467175083323e-09	10.8556118487155
ENSMUSG00000000738.18|Spg7	Spg7	1.07068894853516	0.0985394160506567	0.136029275870491	0.204652720525836	0.866367613830266
ENSMUSG00000000740.12|Rpl13	Rpl13	-1.29803636811106	-0.376330805030769	2.56503811136818e-05	0.000136864670899621	-4.59090617775141
ENSMUSG00000000743.9|Chmp1a	Chmp1a	-1.0244430595082	-0.0348397988459279	0.58946284494076	0.671462151114203	-0.229543564183383
ENSMUSG00000000751.13|Rpa1	Rpa1	1.07361639002362	0.102478601264465	0.0869816789156573	0.141304809242164	1.0605722138612
ENSMUSG00000000753.15|Serpinf1	Serpinf1	2.00647038529611	1.00465986267074	0.00424752562210405	0.010797956351713	2.37186399268144
ENSMUSG00000000759.14|Tubgcp3	Tubgcp3	-1.30362675367774	-0.38253086519935	9.89597398556041e-05	0.000433900397828418	-4.00454145504652
ENSMUSG00000000776.13|Polr3d	Polr3d	1.00923065400212	0.013255931982938	0.854709371741062	0.894344310282171	0.0681815340505541
ENSMUSG00000000782.15|Tcf7	Tcf7	1.23706289957442	0.306918857304617	0.00174206717865606	0.00499529761858726	2.75893510147699
ENSMUSG00000000787.12|Ddx3x	Ddx3x	1.05399663397565	0.0758702596180232	0.191154860964508	0.269970355883193	0.718614653631245
ENSMUSG00000000794.9|Kcnn3	Kcnn3	-2.38359378461691	-1.25313839064354	2.51546525946897e-07	2.94396213422223e-06	-6.59938167624128
ENSMUSG00000000804.14|Usp32	Usp32	-1.13085193957283	-0.177410052204	0.00990208827737672	0.0223436105535988	-2.00427320624058
ENSMUSG00000000811.13|Txnrd3	Txnrd3	1.5107595774631	0.595274088034418	2.96347293914141e-06	2.21121970587045e-05	5.52819903415306
ENSMUSG00000000823.16|Zfp512b	Zfp512b	-1.00192801901538	-0.00277886547947226	0.966049056787456	0.976151256643526	-0.0150008191837431
ENSMUSG00000000826.16|Dnajc5	Dnajc5	-1.19393873446376	-0.25572880833386	0.000229377029856334	0.000886536810559121	-3.63945007512752
ENSMUSG00000000827.18|Tpd52l2	Tpd52l2	1.22770535312959	0.295964358277698	7.3847994782563e-05	0.000336981277967073	4.13166129272429
ENSMUSG00000000838.17|Fmr1	Fmr1	-1.0076459513992	-0.0109888195072809	0.86610416415751	0.902449975528927	-0.0624298733424864
ENSMUSG00000000876.11|Pxmp4	Pxmp4	1.27139760622355	0.346415277252649	0.0691753806977458	0.116882232368533	1.16004844209702
ENSMUSG00000000881.12|Dlg3	Dlg3	-1.24491469180683	-0.316046884523093	0.00482706643499095	0.0120837962502829	-2.31631672393842
ENSMUSG00000000884.17|Gnb1l	Gnb1l	-1.0656884891396	-0.0917857862666498	0.532474078906529	0.619683548554336	-0.273701529038262
ENSMUSG00000000901.17|Mmp11	Mmp11	-1.93602480291727	-0.953097435472288	9.19240556971461e-07	8.44516026762148e-06	-6.03657082278763
ENSMUSG00000000902.13|Smarcb1	Smarcb1	1.08901145388403	0.123019127952698	0.093910761402261	0.15089851231313	1.02728463830013
ENSMUSG00000000915.15|Hip1r	Hip1r	1.53582930173226	0.619017878019147	2.31310503627305e-08	4.0541185863021e-07	7.63580464581215
ENSMUSG00000000916.15|Nsun5	Nsun5	-1.07172402199799	-0.0999334474428348	0.312767728289937	0.405617263614707	-0.504778064271526
ENSMUSG00000000934.9|Top1mt	Top1mt	1.11970353623718	0.163116800660235	0.105858083980175	0.166742698663955	0.975275970956576
ENSMUSG00000000957.11|Mmp14	Mmp14	-1.23891252374423	-0.309074326287496	0.000188265224650582	0.000753635754250116	-3.72522989313852
ENSMUSG00000000958.10|Slc7a7	Slc7a7	-1.59058919560661	-0.669561276279316	3.90293030150217e-06	2.78841505464269e-05	-5.40860920427686
ENSMUSG00000000959.7|Oxa1l	Oxa1l	-1.07681965181548	-0.106776644293804	0.164626851196209	0.238745356104237	-0.783499328447604
ENSMUSG00000000976.13|Heatr6	Heatr6	-1.11538335043234	-0.15753964083211	0.0410769423264011	0.0753278380051921	-1.38640189175914
ENSMUSG00000001014.6|Icam4	Icam4	2.00581839773621	1.00419099351474	0.000406797599888828	0.0014445061036139	3.39062161808487
ENSMUSG00000001016.12|Ilf2	Ilf2	-1.05507812317774	-0.0773498271298854	0.214254341596733	0.297329778589306	-0.669070368880145
ENSMUSG00000001017.15|Chtop	Chtop	1.24244454701045	0.313181462621906	3.6529641654994e-05	0.000185190874747475	4.43735458806791
ENSMUSG00000001018.15|Snapin	Snapin	-1.3663744315723	-0.450352883738364	0.000504039435868635	0.00173119125078276	-3.29753548317725
ENSMUSG00000001020.8|S100a4	S100a4	2.33580005363643	1.22391678364726	1.03512008667618e-11	8.90509748413447e-10	10.9850092637766
ENSMUSG00000001021.12|S100a3	S100a3	1.62923406201424	0.704193881855965	0.000956571905951234	0.00298672952646157	3.01928237829316
ENSMUSG00000001025.8|S100a6	S100a6	1.5234756101382	0.607366403592284	1.73904769041745e-09	5.05519184509374e-08	8.75968850804838
ENSMUSG00000001034.17|Mapk7	Mapk7	-1.00870997063971	-0.0125114231383128	0.865551982882435	0.902018004418817	-0.0627068443673788
ENSMUSG00000001036.17|Epn2	Epn2	1.22435280813456	0.292019343327479	6.16269455316758e-05	0.000288649251847185	4.21022935703992
ENSMUSG00000001039.12|B9d1	B9d1	1.45211448090415	0.53815519611747	0.000845956956109783	0.00269448389081615	3.0726517341236
ENSMUSG00000001052.15|Sec24b	Sec24b	1.02158981784231	0.0308160509230424	0.588293031253954	0.670362593632276	0.230406296106653
ENSMUSG00000001053.15|N4bp3	N4bp3	1.08295134852078	0.114968431474029	0.307793353523427	0.400314569909933	0.51174076253984
ENSMUSG00000001054.9|Rmnd5b	Rmnd5b	-1.05329870760709	-0.0749146318730434	0.440913094813497	0.533169860543763	-0.355647002736861
ENSMUSG00000001056.3|Nhp2	Nhp2	1.16187797087918	0.216458554067556	0.00210685298497633	0.00588554072726181	2.67636576816082
ENSMUSG00000001062.18|Vps9d1	Vps9d1	-1.26609569052182	-0.34038644664952	0.00442609600504426	0.0112019534027278	-2.35397917016277
ENSMUSG00000001065.15|Zfp276	Zfp276	-1.12004908071659	-0.163561952778396	0.0612440868271847	0.10541026366081	-1.21293583647028
ENSMUSG00000001082.12|Mfsd10	Mfsd10	1.31099284375763	0.390659810423467	2.13097459858532e-05	0.000116696228017768	4.67142172708541
ENSMUSG00000001089.14|Luzp1	Luzp1	-1.06158493797485	-0.0862198066580282	0.152417639461016	0.224491096880566	-0.816964768709843
ENSMUSG00000001098.15|Kctd10	Kctd10	-1.05308787775951	-0.0746258309675376	0.179669560831617	0.256251951969375	-0.74552549374585
ENSMUSG00000001100.10|Poldip2	Poldip2	-1.00697609668128	-0.0100294374572352	0.865139931524475	0.901803649700713	-0.0629136421606941
ENSMUSG00000001105.15|Ift20	Ift20	1.17128124541964	0.228087534126266	0.0149624982889666	0.0319684407705919	1.82499588624919
ENSMUSG00000001119.7|Col6a1	Col6a1	-1.45976421815344	-0.5457353630979	1.58278451740513e-05	9.02187174920924e-05	-4.80057820659808
ENSMUSG00000001120.15|Pcbp3	Pcbp3	1.27407651470113	0.34945192128742	0.00168453968226154	0.00485262914402303	2.77351875400062
ENSMUSG00000001123.15|Lgals9	Lgals9	1.46991899056599	0.555736648171061	1.66208519023396e-06	1.35847486558399e-05	5.77934672020272
ENSMUSG00000001127.12|Araf	Araf	1.20163985369491	0.265004567311131	0.000502528456879373	0.00172781223962459	3.29883934024427
ENSMUSG00000001128.7|Cfp	Cfp	1.07237143831769	0.100804700014826	0.712021911368633	0.776278667011221	0.147506641419229
ENSMUSG00000001131.11|Timp1	Timp1	-1.18764947517858	-0.248109099572301	0.0208060756579266	0.0422502558667004	-1.68180982660374
ENSMUSG00000001134.9|Uxt	Uxt	1.04706804181953	0.0663551962382019	0.564256359178713	0.648269290056343	0.248523537716462
ENSMUSG00000001138.13|Cnnm3	Cnnm3	-1.30460755992949	-0.383615893775802	0.00136893678637473	0.00407233067151638	-2.86361660589266
ENSMUSG00000001143.13|Lman2l	Lman2l	-1.28972880475421	-0.367067737611158	0.000370807066489877	0.00133405067005551	-3.43085199807577
ENSMUSG00000001150.7|Mcm3ap	Mcm3ap	-1.06252529648805	-0.0874971891876752	0.20849193393471	0.290694182740809	-0.68091074220297
ENSMUSG00000001151.10|Pcnt	Pcnt	1.00730520401807	0.0105008726304288	0.895166109062354	0.923774219915575	0.0480963685326847
ENSMUSG00000001156.9|Mxd1	Mxd1	1.94075749927391	0.956619862280593	3.92094707654968e-09	9.73553336620574e-08	8.40660901960175
ENSMUSG00000001157.13|Gmcl1	Gmcl1	1.05766578617387	0.0808838195103236	0.320398714524381	0.413337755953869	0.494309235022531
ENSMUSG00000001158.13|Snrnp27	Snrnp27	-1.07119644518963	-0.0992230781387518	0.158086353225959	0.231126585345413	-0.801105618837341
ENSMUSG00000001173.15|Ocrl	Ocrl	1.0338983494407	0.0480943500950604	0.526557295005194	0.613887606715704	0.278554366072444
ENSMUSG00000001175.14|Calm1	Calm1	1.04266166697246	0.0602710940359987	0.295450707675713	0.386562752258343	0.529514965443025
ENSMUSG00000001211.15|Agpat3	Agpat3	1.08299356246319	0.115024667295233	0.149165224278927	0.220518278111946	0.826332414558669
ENSMUSG00000001227.12|Sema6b	Sema6b	1.1765114578729	0.234515370826486	0.0485555217025826	0.0866425601634487	1.31376137525948
ENSMUSG00000001228.14|Uhrf1	Uhrf1	1.30140672968779	0.380071919165244	8.44822961430402e-06	5.34022614481802e-05	5.07323429096674
ENSMUSG00000001229.9|Dpp9	Dpp9	1.15488456345977	0.20774865419796	0.00297534648358094	0.0079178180914986	2.52646245274371
ENSMUSG00000001247.16|Lsr	Lsr	-1.01916741210606	-0.027391053247845	0.663057980321552	0.735359962948612	-0.178448493566968
ENSMUSG00000001248.15|Gramd1a	Gramd1a	1.1010342718388	0.138859376297694	0.109263821221046	0.171099939824165	0.961523615223641
ENSMUSG00000001270.9|Ckb	Ckb	-1.40551419029763	-0.491098019473266	0.082917373573698	0.13599984580898	-1.08135446273489
ENSMUSG00000001280.13|Sp1	Sp1	1.27178752169841	0.346857658831702	1.23549483542874e-05	7.34042860811996e-05	4.90815906568035
ENSMUSG00000001281.10|Itgb7	Itgb7	-2.40765763154309	-1.26763025572225	6.36735823475753e-13	1.01800081045941e-10	-12.1960407155513
ENSMUSG00000001285.12|Myg1	Myg1	1.04265170751266	0.0602573134086501	0.415760081699305	0.509403240287653	0.381157210843765
ENSMUSG00000001288.15|Rarg	Rarg	-1.15258793355875	-0.204876821344194	0.00445121940383967	0.0112525041234744	-2.35152099849922
ENSMUSG00000001289.12|Pfdn5	Pfdn5	1.40081898488711	0.486270541437563	1.18562019177053e-06	1.03900272153153e-05	5.92605441302547
ENSMUSG00000001300.16|Efnb2	Efnb2	-1.22797940109393	-0.296286360228538	9.15775171083633e-05	0.000405738847343914	-4.03821113543984
ENSMUSG00000001305.5|Rrp15	Rrp15	-1.03589894684696	-0.0508832733010411	0.470413710491654	0.560749567607345	-0.327520028972529
ENSMUSG00000001313.12|Rnd2	Rnd2	2.13441675201784	1.09384189470402	3.99763269295154e-08	6.32194989198971e-07	7.39819711185685
ENSMUSG00000001323.17|Srr	Srr	-1.02277273725829	-0.0324856101324871	0.751714768420108	0.810831120528799	-0.123946917386797
ENSMUSG00000001348.15|Acp5	Acp5	-1.07146677157617	-0.0995871097199106	0.372484104323834	0.467701044697391	-0.428892255940503
ENSMUSG00000001366.14|Fbxo9	Fbxo9	-1.19382993423333	-0.255597333660402	0.122967255498717	0.188571846951477	-0.910210519856931
ENSMUSG00000001376.17|Vps50	Vps50	-1.19015804629837	-0.251153168046518	0.000452794970431505	0.00157918118179224	-3.34409840586125
ENSMUSG00000001380.7|Hars	Hars	-1.29484980993052	-0.372784768927851	6.78170793205783e-06	4.46550431889895e-05	-5.16866091792375
ENSMUSG00000001383.9|Zmat2	Zmat2	-1.06392907862815	-0.089401984183425	0.227216730403516	0.311656343962136	-0.643559693848261
ENSMUSG00000001403.13|Ube2c	Ube2c	1.03699373145821	0.0524071732046751	0.494445373786907	0.583874873927792	0.305881682172704
ENSMUSG00000001415.10|Smg5	Smg5	-1.0312666464557	-0.0444174071793118	0.425989064205989	0.519122200384878	-0.370601549761026
ENSMUSG00000001416.13|Cct3	Cct3	1.09413793422535	0.129794625222722	0.023013221222779	0.0460404898871712	1.63802258770401
ENSMUSG00000001418.13|Glmp	Glmp	-1.12146488226604	-0.165384444344044	0.0148959259707508	0.0318469650157441	-1.82693249469882
ENSMUSG00000001419.17|Mef2d	Mef2d	1.04226465625728	0.0597216593720473	0.314477657299885	0.407439092736751	0.502410204451012
ENSMUSG00000001420.13|Tmem79	Tmem79	-1.92916977201124	-0.947980109929878	0.000488363600558057	0.00168618562109985	-3.31125671300292
ENSMUSG00000001424.14|Snd1	Snd1	1.01203663446715	0.0172615147431703	0.767431791537723	0.82319021330875	0.114960213733716
ENSMUSG00000001435.15|Col18a1	Col18a1	1.06343012821384	0.0887252453428493	0.141875525267263	0.211650903078495	0.848092517566756
ENSMUSG00000001436.15|Slc19a1	Slc19a1	1.5360697027738	0.619243683223448	2.05634084693564e-07	2.48466622150472e-06	6.68690489761717
ENSMUSG00000001440.5|Kpnb1	Kpnb1	-1.07417412093329	-0.103227869530176	0.0611893585940784	0.105329896424418	-1.21332409918956
ENSMUSG00000001441.13|Npepps	Npepps	1.18244303633982	0.241770684055548	0.000429707314082676	0.00151152747186045	3.36682725409196
ENSMUSG00000001445.10|Mrpl10	Mrpl10	1.06061402440732	0.084899730348905	0.186510509083739	0.2643980075787	0.729296692496081
ENSMUSG00000001467.5|Cyp51	Cyp51	1.59716160466426	0.675510295499404	2.43026149846042e-08	4.20326230142693e-07	7.61434699338597
ENSMUSG00000001472.17|Tcf25	Tcf25	-1.2291250953067	-0.297631754762111	3.24197954452405e-05	0.000167068993037383	-4.48918972968749
ENSMUSG00000001473.7|Tubb6	Tubb6	-1.14965215319324	-0.201197415278273	0.00810471297320493	0.0187891754339021	-2.09126236099567
ENSMUSG00000001482.15|Def8	Def8	1.15978814574155	0.213861297592914	0.00908491103377749	0.0207208043933234	2.0416793212705
ENSMUSG00000001497.18|Pax9	Pax9	2.30994332131204	1.2078574529118	4.40798796056445e-13	7.80928677878378e-11	12.3557596003331
ENSMUSG00000001504.10|Irx2	Irx2	-11.5470605990133	-3.52945374315826	1.69557185457355e-08	3.14412263273822e-07	-7.77068380105926
ENSMUSG00000001507.16|Itga3	Itga3	-1.0239467747296	-0.0341407252701842	0.517566664035507	0.605270595516043	-0.28603370392294
ENSMUSG00000001517.14|Foxm1	Foxm1	-1.15368167780795	-0.206245212546026	0.00374597486967883	0.0096748878135322	-2.42643514046757
ENSMUSG00000001518.12|Itfg2	Itfg2	1.32593571609084	0.407010832520575	1.1072628762794e-05	6.70398210940595e-05	4.95574926063492
ENSMUSG00000001520.12|Nrip2	Nrip2	-1.31965593779467	-0.400161837508177	0.017402833412497	0.0363008983353756	-1.75938003704883
ENSMUSG00000001521.12|Tulp3	Tulp3	-1.05471202893005	-0.0768491495052244	0.277899457875807	0.367482751832487	-0.556112300440243
ENSMUSG00000001524.14|Gtf2h4	Gtf2h4	1.09139425954171	0.12617236063143	0.113155264764872	0.175953685335959	0.946325234858694
ENSMUSG00000001525.10|Tubb5	Tubb5	1.37944730045817	0.464090341925024	7.91163476776681e-08	1.11648581060735e-06	7.10173376969256
ENSMUSG00000001542.7|Ell2	Ell2	-1.37192753047297	-0.456204275833917	7.62079079299974e-06	4.90469157075241e-05	-5.11799996052173
ENSMUSG00000001552.14|Jup	Jup	1.20257034032733	0.266121282081382	0.000427844645000563	0.00150578343515634	3.36871389936771
ENSMUSG00000001555.10|Fkbp10	Fkbp10	-1.18005594149877	-0.238855253324279	0.000956076810114185	0.00298645865632522	-3.0195072156018
ENSMUSG00000001569.10|Nom1	Nom1	1.02337286698477	0.0333318883282443	0.622593800508278	0.700077598821814	0.20579520812901
ENSMUSG00000001576.15|Ergic1	Ergic1	1.0646512716359	0.0903809505735804	0.102307729227445	0.161952506111157	0.990091554616032
ENSMUSG00000001604.14|Tcea3	Tcea3	1.00007946390774	0.000114637630909797	0.999626075255984	0.999854874998547	0.00016242382200912
ENSMUSG00000001622.15|Csn3	Csn3	-2.0846019924136	-1.05977195998493	3.33848318293708e-09	8.45988040895347e-08	-8.4764508071124
ENSMUSG00000001627.12|Ifrd1	Ifrd1	-1.67836210883622	-0.747054012716129	2.92497060627164e-09	7.62353173920899e-08	-8.53387849388887
ENSMUSG00000001630.13|Stk38l	Stk38l	1.10526051372803	0.144386457912111	0.0431761984290564	0.0785839180070706	1.36475559900885
ENSMUSG00000001632.16|Brpf1	Brpf1	1.22216611907522	0.289440392257969	0.000283449201948034	0.00106415207260559	3.54752476142853
ENSMUSG00000001642.18|Akr1b3	Akr1b3	1.15894540425133	0.212812605282203	0.00207887767758417	0.00581110583222355	2.68217106406589
